,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26522,119,26403,26294,,0.016240787301587307,6.086666666666668,580658,0,580692,0/13,0,0,1,0.9999,0.5,10,50000,10000,1000
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26494,94,26400,26292,,0.012806679365079366,6.086666666666668,580862,0,580895,0/13,0,0,1,0.8,0.5,30,50000,10000,1000
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26512,105,26407,26295,,0.01441813333333333,6.086666666666668,580229,0,580263,0/13,0,0,10,0.999999,0.9,5,50000,10000,5
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26497,97,26400,26292,,0.0131063873015873,6.086666666666668,580457,0,580489,0/13,0,0,10000,0.9999,0.1,15,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26552,115,26437,26324,,0.014913803174603174,6.086666666666668,580695,0,580730,0/13,0,0,10000,0.99,0.7,15,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26490,90,26400,26292,,0.012104838095238093,6.086666666666668,580231,0,580262,0/13,0,0,1,0.9,0.7,5,50000,10000,5
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26508,108,26400,26292,,0.014834260317460319,6.086666666666668,580687,0,580723,0/13,0,0,1,0.9999,0.7,20,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26494,94,26400,26292,,0.012871949206349207,6.086666666666668,580670,0,580702,0/13,0,0,1,0.9,0.5,30,50000,10000,5
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26511,98,26413,26302,,0.012956774603174603,6.086666666666668,581168,0,581205,0/13,0,0,10000,0.9999,0.1,30,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26496,96,26400,26292,,0.013125663492063493,6.086666666666668,580944,0,580978,0/13,0,0,1,0.9999,0.1,30,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26507,98,26409,26301,,0.013569726984126985,6.086666666666668,580504,0,580541,0/13,0,0,10000,0.999999,0.1,5,50000,10000,5
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.012883631746031746,6.086666666666668,580634,0,580667,0/13,0,0,1,0.9999,0.1,30,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.012883631746031746,6.086666666666668,581059,0,581094,0/13,0,0,1,0.99,0.1,30,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.012883631746031746,6.086666666666668,580594,0,580626,0/13,0,0,1,0.99,0.1,30,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26504,97,26407,26299,,0.01343906031746032,6.086666666666668,580678,0,580716,0/13,0,0,10000,0.999999,0.1,5,50000,10000,5
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.012883631746031746,6.086666666666668,581033,0,581070,0/13,0,0,1,0.99,0.1,30,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.012883631746031746,6.086666666666668,580725,0,580764,0/13,0,0,1,0.99,0.1,30,50000,10000,1000
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.012883631746031748,6.086666666666668,581027,0,581064,0/13,0,0,1,0.99,0.1,30,50000,10000,1000
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.012883631746031746,6.086666666666668,580789,0,580830,0/13,0,0,1,0.99,0.1,30,50000,10000,1000
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26526,107,26419,26307,,0.014464228571428574,6.086666666666668,580280,0,580318,0/13,0,0,10000,0.999999,0.1,5,50000,10000,5
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.012883631746031746,6.086666666666668,580764,0,580803,0/13,0,0,1,0.99,0.1,30,50000,10000,1000
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26496,96,26400,26292,,0.012908012698412703,6.086666666666668,580542,0,580578,0/13,0,0,1,0.99,0.1,10,50000,10000,1000
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.012883631746031743,6.086666666666668,580651,0,580689,0/13,0,0,1,0.99,0.1,10,50000,10000,1000
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26496,96,26400,26292,,0.013199822222222223,6.086666666666668,580414,0,580452,0/13,0,0,1,0.99,0.1,10,50000,10000,1000
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26494,94,26400,26292,,0.012602869841269843,6.086666666666668,580355,0,580394,0/13,0,0,1,0.99,0.1,10,50000,10000,1000
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.012883631746031746,6.086666666666668,580220,0,580256,0/13,0,0,10000,0.999999,0.1,5,50000,10000,5
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26494,94,26400,26292,,0.012498615873015874,6.086666666666668,580424,0,580462,0/13,0,0,1,0.99,0.1,10,50000,10000,1000
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.012883631746031746,6.086666666666668,580377,0,580414,0/13,0,0,1,0.99,0.1,10,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26497,97,26400,26292,,0.01343906031746032,6.086666666666668,580757,0,580797,0/13,0,0,1,0.99,0.1,10,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.013084266666666669,6.086666666666668,580370,0,580407,0/13,0,0,1,0.99,0.1,10,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.012515149206349208,6.086666666666668,580463,0,580503,0/13,0,0,1,0.99,0.1,10,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26495,95,26400,26292,,0.012883631746031746,6.086666666666668,580267,0,580304,0/13,0,0,1,0.99,0.1,10,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26497,97,26400,26292,,0.013439060317460316,6.086666666666668,580404,0,580441,0/13,0,0,10000,0.999999,0.1,5,50000,10000,5
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26813,97,26716,26608,,0.013451022222222222,6.086666666666668,580668,0,580704,0/13,0,0,1,0.99,0.1,10,50000,10000,10
0,medium3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,36,53,47,26501,96,26405,26294,,0.012920711111111111,6.086666666666668,580308,0,580343,0/13,0,0,1,0.99,0.1,10,50000,10000,10
