,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b,w
0,tiny1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,4,2,2,2,6,1708,4,1704,1687,,0.005202962962962963,1.8853333333333333,580023,0,580045,0/4,0,0,1,0.99,0.1,10,50000,10000,1000
0,tiny1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,4,2,2,2,6,1708,4,1704,1687,,0.005202962962962963,1.8853333333333333,580060,0,580079,0/4,0,0,10000,0.999999,0.1,5,50000,10000,5
0,tiny1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,4,2,2,2,6,1708,4,1704,1687,,0.005202962962962963,1.8853333333333333,580025,0,580047,0/4,0,0,1,0.99,0.1,10,50000,10000,1000
0,tiny1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,4,2,2,2,6,1708,4,1704,1687,,0.005202962962962963,1.8853333333333333,580034,0,580054,0/4,0,0,1,0.99,0.1,10,50000,10000,10
0,tiny1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,4,2,2,2,6,1708,4,1704,1687,,0.005202962962962963,1.8853333333333333,580018,0,580042,0/4,0,0,1,0.99,0.1,10,50000,10000,10
0,tiny1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,4,2,2,2,6,1708,4,1704,1687,,0.005202962962962963,1.8853333333333333,580031,0,580051,0/4,0,0,1,0.99,0.1,10,50000,10000,10
0,tiny1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,4,2,2,2,6,1708,4,1704,1687,,0.005202962962962963,1.8853333333333333,580017,0,580039,0/4,0,0,1,0.99,0.1,10,50000,10000,10
0,tiny1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,4,2,2,2,6,1708,4,1704,1687,,0.005202962962962963,1.8853333333333333,580007,0,580030,0/4,0,0,1,0.99,0.1,10,50000,10000,10
0,tiny1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,4,2,2,2,6,1708,4,1704,1687,,0.005202962962962963,1.8853333333333333,580011,0,580032,0/4,0,0,10000,0.999999,0.1,5,50000,10000,5
0,tiny1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,4,2,2,2,6,1708,4,1704,1687,,0.005202962962962963,1.8853333333333333,580024,0,580045,0/4,0,0,1,0.99,0.1,10,50000,10000,10
0,tiny1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,4,2,2,2,6,1708,4,1704,1687,,0.005202962962962963,1.8853333333333333,580014,0,580036,0/4,0,0,1,0.99,0.1,10,50000,10000,10
0,tiny1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,4,2,2,2,6,1708,4,1704,1687,,0.005202962962962963,1.8853333333333333,580024,0,580046,0/4,0,0,1,0.99,0.1,10,50000,10000,10
