,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b,w
0,batch210,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,15,24,24,19986,42,19944,19944,,0.012819444444444442,8.782687500000002,59,0,85,0/4,0,0,10,0.999,0.8,5,50000,10000,10
0,batch211,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,19,24,24143,35,24108,24108,,0.00959722222222222,7.461270833333332,71,0,98,0/8,0,0,10,0.999,0.8,5,50000,10000,10
0,batch212,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,16,25,24,17466,46,17420,7420,app30,0.014154320987654323,5.007500000000001,68,0,93,1/4,0,0,10,0.999,0.8,5,50000,10000,10
0,batch213,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,20,24,24160,34,24126,14126,app31,0.010521604938271605,7.4215833333333325,62,0,88,1/8,0,0,10,0.999,0.8,5,50000,10000,10
0,batch214,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,11,18,24,24382,31,24351,24351,,0.01382716049382716,9.579166666666666,72,0,101,0/7,0,0,10,0.999,0.8,5,50000,10000,10
0,batch215,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,14,19,24,9766,31,9735,9735,,0.01302469135802469,7.1219791666666685,52,0,77,0/7,0,0,10,0.999,0.8,5,50000,10000,10
0,batch216,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,11,20,24,9999,35,9964,9964,,0.015216049382716052,7.565104166666668,54,0,78,0/7,0,0,10,0.999,0.8,5,50000,10000,10
0,batch217,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,7,13,24,41808,21,41787,11787,app10+app11+app21,0.0013981481481481481,5.442291666666666,47,0,71,3/10,0,0,10,0.999,0.8,5,50000,10000,10
0,batch218,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,14,24,24,9556,43,9513,9513,,0.019398148148148147,7.374062500000001,49,0,75,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch219,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,11,19,24,11987,26,11961,11961,,0.012138888888888885,7.894770833333332,67,0,93,0/7,0,0,10,0.999,0.8,5,50000,10000,10
0,batch220,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,13,18,24,14904,32,14872,14872,,0.009999999999999998,7.9790625,49,0,73,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch221,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,15,21,24,14285,41,14244,14244,,0.014953703703703703,7.683124999999999,54,0,78,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch222,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,20,24,21744,38,21706,21706,,0.0170679012345679,8.171499999999998,75,0,103,0/8,0,0,10,0.999,0.8,5,50000,10000,10
0,batch223,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,26,24,11414,42,11372,11372,,0.01672685185185185,8.316541666666666,74,0,103,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch224,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,19,24,8105,32,8073,8073,,0.016666666666666666,6.6065416666666685,79,0,106,0/7,0,0,10,0.999,0.8,5,50000,10000,10
