,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b,w
0,batch00,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,14,21,29,13822,36,13786,13744,,0.06256172839506172,1.4271250000000002,116,0,142,0/11,0,0,10,0.999,0.8,5,50000,10000,10
0,batch01,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,13,21,27,7319,39,7280,7259,,0.11589506172839507,1.3782916666666667,115,0,144,0/9,0,0,10,0.999,0.8,5,50000,10000,10
0,batch02,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,16,20,31,18781,39,18742,18669,,0.10290740740740742,1.3837916666666665,144,0,175,0/10,0,0,10,0.999,0.8,5,50000,10000,10
0,batch03,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,21,33,36,27818,58,27760,27595,,0.08900925925925922,1.8666250000000002,194,0,222,0/9,0,0,10,0.999,0.8,5,50000,10000,10
0,batch04,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,23,29,15147,40,15107,15065,,0.09570216049382718,1.707125,110,0,139,0/10,0,0,10,0.999,0.8,5,50000,10000,10
0,batch05,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,19,33,37,21901,53,21848,21754,,0.0946574074074074,1.2455416666666668,203,0,236,0/8,0,0,10,0.999,0.8,5,50000,10000,10
0,batch06,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,17,30,37,10584,56,10528,10404,,0.0979567901234568,1.763770833333334,356,0,395,0/12,0,0,10,0.999,0.8,5,50000,10000,10
0,batch07,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,14,22,27,6460,40,6420,6399,,0.12027777777777776,1.8672916666666668,68,0,94,0/7,0,0,10,0.999,0.8,5,50000,10000,10
0,batch08,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,26,33,13805,41,13764,13691,,0.09618055555555559,1.8163958333333334,140,0,172,0/9,0,0,10,0.999,0.8,5,50000,10000,10
0,batch09,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,21,34,41,11444,61,11383,11216,,0.16289351851851855,1.9196874999999998,166,0,196,0/12,0,0,10,0.999,0.8,5,50000,10000,10
0,batch010,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,20,33,39,11166,60,11106,10960,,0.13140740740740742,1.6960000000000006,249,0,282,0/10,0,0,10,0.999,0.8,5,50000,10000,10
0,batch011,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,11,14,26,10334,27,10307,10286,,0.07761574074074072,1.3110833333333334,67,0,94,0/12,0,0,10,0.999,0.8,5,50000,10000,10
0,batch012,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,17,31,35,13413,50,13363,13300,,0.10226851851851855,1.8858750000000004,235,0,263,0/8,0,0,10,0.999,0.8,5,50000,10000,10
0,batch013,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,17,27,29,10283,47,10236,10194,,0.09852777777777777,1.5971874999999995,138,0,164,0/7,0,0,10,0.999,0.8,5,50000,10000,10
