,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b,w
0,batch10,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,13,17,24,23873,30,23843,23843,,0.0483888888888889,7.0025,49,0,72,0/8,0,0,10,0.999,0.8,5,50000,10000,10
0,batch11,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,11,21,24,7473,35,7438,7438,,0.11114197530864196,6.946770833333334,57,0,82,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch12,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,9,15,24,10021,24,9997,9997,,0.09171296296296295,7.014166666666667,50,0,73,0/9,0,0,10,0.999,0.8,5,50000,10000,10
0,batch13,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,23,24,17797,42,17755,17755,,0.06326234567901234,4.915375,94,0,120,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch14,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,11,17,24,21499,31,21468,11468,app23,0.06564814814814814,6.033333333333333,70,0,96,1/8,0,0,10,0.999,0.8,5,50000,10000,10
0,batch15,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,11,19,24,35687,32,35655,35655,,0.02831481481481481,7.63275,40,0,63,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch16,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,18,24,11978,33,11945,11945,,0.09265432098765433,7.488437500000002,54,0,78,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch17,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,20,24,23042,35,23007,23007,,0.07414197530864197,6.625249999999999,71,0,97,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch18,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,13,17,24,12708,31,12677,12677,,0.047833333333333325,6.225875,55,0,80,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch19,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,19,24,14146,34,14112,14112,,0.08975308641975313,8.966458333333334,67,0,93,0/6,0,0,10,0.999,0.8,5,50000,10000,10
