,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22885,60,22825,22727,,0.01,4.88,40283,0,40312,0/14,0,0,100000000,0.999999,0.1,5,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22886,61,22825,22727,,0.01,4.88,40414,0,40448,0/14,0,0,1000000,0.999999,0.3,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23059,66,22993,22892,,0.01,4.88,40653,0,40684,0/14,0,0,1000000,0.8,0.3,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23060,68,22992,22891,,0.01,4.88,40603,0,40632,0/14,0,0,1000000,0.8,0.3,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22896,68,22828,22727,,0.01,4.88,40425,0,40457,0/14,0,0,1000000,0.8,0.3,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22901,71,22830,22728,,0.01,4.88,40455,0,40487,0/14,0,0,1000000,0.8,0.3,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23062,71,22991,22892,,0.01,4.88,40681,0,40712,0/14,0,0,1000000,0.8,0.3,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23049,61,22988,22890,,0.01,4.88,40620,0,40650,0/14,0,0,100000000,0.999999,0.1,5,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23058,67,22991,22892,,0.01,4.88,40588,0,40617,0/14,0,0,1000000,0.8,0.3,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23072,79,22993,22892,,0.01,4.88,40687,0,40718,0/14,0,0,1000000,0.8,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23374,60,23314,23216,,0.01,4.88,40391,0,40420,0/14,0,0,1000000,0.8,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23537,60,23477,23379,,0.01,4.88,40521,0,40554,0/14,0,0,1000000,0.8,0.9,15,50000,10000
