,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1452345,1400354,51991,31686,app81,0.03,5.52,1782725,0,1782827,2/25,28,23,100000000,0.999999,0.1,5,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1049171,1000381,48790,28482,app60,0.03,5.52,1783257,0,1783354,2/25,20,15,1,0.999,0.5,30,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,833302,800379,32923,32575,,0.03,5.52,1784417,0,1784521,0/25,16,12,1,0.9999,0.7,20,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1537609,1500351,37258,36919,,0.03,5.52,1785836,0,1785935,0/25,30,25,100000000,0.999999,0.6,30,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1033290,1000375,32915,32553,,0.03,5.52,1783570,0,1783671,0/25,20,16,1000,0.99999,0.1,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1233274,1200380,32894,32541,,0.03,5.52,1784562,0,1784663,0/25,24,20,10,0.9999,0.4,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1533810,1500352,33458,33119,,0.03,5.52,1783459,0,1783556,0/25,30,25,100000,0.999,0.1,5,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1334552,1300379,34173,33827,,0.03,5.52,1783916,0,1784019,0/25,26,20,100000,0.9999,0.2,20,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1534226,1500355,33871,33532,,0.03,5.52,1784543,0,1784639,0/25,30,25,100000,0.999,0.2,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1333379,1300364,33015,32660,,0.03,5.52,1784047,0,1784146,0/25,26,21,10,0.99,0.2,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1233616,1200392,33224,32872,,0.03,5.52,1785725,0,1785827,0/25,24,19,10,0.99,0.5,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1535218,1500351,34867,34527,,0.03,5.52,1784611,0,1784710,0/25,30,25,100000000,0.999999,0.1,5,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,933280,900386,32894,32553,,0.03,5.52,1783672,0,1783772,0/25,18,16,10,0.99,0.5,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1537532,1500351,37181,36842,,0.03,5.52,1782506,0,1782602,0/25,30,25,1000000,0.99,0.5,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1537890,1500351,37539,37184,,0.03,5.52,1785183,0,1785279,0/25,30,25,1000000,0.99,0.5,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1537526,1500351,37175,36835,,0.03,5.52,1785483,0,1785583,0/25,30,25,100000000,0.999999,0.1,5,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1536456,1500353,36103,35764,,0.03,5.52,1783687,0,1783786,0/25,30,23,1000000,0.99,0.5,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1536116,1500353,35763,35408,,0.03,5.52,1785773,0,1785870,0/25,30,25,1000000,0.999999,0.5,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1534733,1500355,34378,34017,,0.03,5.52,1786330,0,1786428,0/25,30,24,1000000,0.999999,0.5,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1535405,1500351,35054,34694,,0.03,5.52,1786269,0,1786367,0/25,30,25,1000000,0.999999,0.5,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1534439,1500351,34088,33749,,0.03,5.52,1785693,0,1785791,0/25,30,25,100000000,0.999999,0.1,5,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1534743,1500352,34391,34036,,0.03,5.52,1785277,0,1785375,0/25,30,25,1000000,0.999999,0.5,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1537644,1500351,37293,36938,,0.03,5.52,1785414,0,1785514,0/25,30,25,1000000,0.999999,0.3,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1534343,1500351,33992,33648,,0.03,5.52,1786313,0,1786412,0/25,30,25,1000000,0.999999,0.3,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1537971,1500351,37620,37281,,0.03,5.52,1786082,0,1786181,0/25,30,25,1000000,0.999999,0.3,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1535290,1500351,34939,34583,,0.03,5.52,1785479,0,1785578,0/25,30,25,1000000,0.999999,0.3,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1533684,1500351,33333,32993,,0.03,5.52,1786433,0,1786534,0/25,30,25,100000000,0.999999,0.1,5,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1537393,1500355,37038,36682,,0.03,5.52,1785135,0,1785236,0/25,30,25,1000000,0.999999,0.3,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1350830,1300359,50471,30164,app81,0.03,5.52,1786305,0,1786404,2/25,26,21,1000000,0.8,0.3,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,633370,600399,32971,32623,,0.03,5.52,3603979,0,3604087,0/25,12,9,1,0.9999,0.5,30,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1133784,1100367,33417,33068,,0.03,5.52,1785087,0,1785190,0/25,22,20,1000000,0.8,0.3,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1433336,1400365,32971,32623,,0.03,5.52,1783944,0,1784046,0/25,28,23,1000000,0.8,0.3,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1235380,1200360,35020,34668,,0.02707749608763694,5.520697916666666,1786163,1333,1786266,0/25,24,19,1000000,0.8,0.3,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1235026,1200369,34657,34302,,0.02748908920187794,5.520697916666666,1786504,415,1786608,0/25,24,19,1000000,0.8,0.3,15,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,1536332,1500351,35981,35641,,0.026354366197183097,5.520697916666666,1784789,0,1784888,0/25,30,25,100000000,0.999999,0.1,5,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,534871,500372,34499,34156,,0.027527649452269192,5.520697916666666,7204437,2206,7204543,0/25,10,8,1,0.999,0.5,30,50000,10000
0,large3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,32,16,69,170,104,134871,100375,34496,34151,,0.02848731142410017,5.520697916666666,7205297,1031,7205394,0/25,2,2,1,0.999,0.8,30,50000,10000
