,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580104,0,580122,0/7,0,0,1000000,0.8,0.3,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580136,0,580154,0/7,0,0,1000000,0.8,0.3,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580125,0,580142,0/7,0,0,1000000,0.8,0.3,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580122,0,580139,0/7,0,0,1000000,0.8,0.3,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580130,0,580147,0/7,0,0,100000000,0.999999,0.1,5,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13304,27,13277,13233,,0.01,5.63,580091,0,580108,0/7,0,0,1000000,0.8,0.3,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580115,0,580134,0/7,0,0,1000000,0.8,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580083,0,580101,0/7,0,0,1000000,0.8,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580076,0,580095,0/7,0,0,1000000,0.8,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580078,0,580095,0/7,0,0,1000000,0.8,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580104,0,580123,0/7,0,0,1000000,0.8,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580086,0,580103,0/7,0,0,1000000,0.8,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13305,28,13277,13233,,0.01,5.63,580107,0,580126,0/7,0,0,100000000,0.999999,0.1,5,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580114,0,580131,0/7,0,0,1000000,0.8,0.9,15,50000,10000
