,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,19391,74,19317,19229,,0.03,7.71,580733,0,580758,0/12,0,0,1000000,0.999999,0.3,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14924,78,14846,14754,,0.03,7.71,580677,0,580704,0/12,0,0,1000000,0.999999,0.3,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,15617,74,15543,15455,,0.03,7.71,580559,0,580581,0/12,0,0,100000000,0.999999,0.1,5,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,18937,74,18863,18775,,0.03,7.71,580598,0,580618,0/12,0,0,1000000,0.999999,0.3,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13824,77,13747,13659,,0.03,7.71,580308,0,580334,0/12,0,0,1000000,0.8,0.3,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13887,76,13811,13723,,0.03,7.71,580287,0,580311,0/12,0,0,1000000,0.8,0.3,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13785,77,13708,13620,,0.03,7.71,580547,0,580572,0/12,0,0,1000000,0.8,0.3,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14746,80,14666,14578,,0.03,7.71,580274,0,580298,0/12,0,0,1000000,0.8,0.3,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13783,75,13708,13620,,0.03,7.71,580426,0,580451,0/12,0,0,1000000,0.8,0.3,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14408,76,14332,14244,,0.03,7.71,580352,0,580374,0/12,0,0,100000000,0.999999,0.1,5,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13826,77,13749,13661,,0.03,7.71,580555,0,580577,0/12,0,0,1000000,0.8,0.3,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,19391,74,19317,19229,,0.03,7.71,580342,0,580366,0/12,0,0,1000000,0.8,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14337,76,14261,14173,,0.03,7.71,580321,0,580345,0/12,0,0,1000000,0.8,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13845,74,13771,13683,,0.03,7.71,580378,0,580404,0/12,0,0,1000000,0.8,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14161,75,14086,13998,,0.03,7.71,580561,0,580583,0/12,0,0,1000000,0.8,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13824,76,13748,13660,,0.03,7.71,580252,0,580279,0/12,0,0,1000000,0.8,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14161,75,14086,13998,,0.03,7.71,580299,0,580323,0/12,0,0,1000000,0.8,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,19224,74,19150,19062,,0.03,7.71,580252,0,580278,0/12,0,0,100000000,0.999999,0.1,5,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13786,79,13707,13619,,0.03,7.71,580380,0,580405,0/12,0,0,1000000,0.8,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13888,77,13811,13723,,0.03,7.71,580525,0,580551,0/12,0,0,1000000,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13849,78,13771,13683,,0.03,7.71,580408,0,580433,0/12,0,0,1000000,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14744,78,14666,14578,,0.03,7.71,580458,0,580480,0/12,0,0,1000000,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14253,82,14171,14083,,0.03,7.71,580362,0,580386,0/12,0,0,1000000,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13852,80,13772,13684,,0.03,7.71,580554,0,580575,0/12,0,0,1000000,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,15131,82,15049,14961,,0.03,7.71,580464,0,580488,0/12,0,0,1000000,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,19391,74,19317,19229,,0.03,7.71,580289,0,580314,0/12,0,0,1000000,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13845,74,13771,13683,,0.03,7.71,580488,0,580511,0/12,0,0,100000000,0.999999,0.1,5,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14313,78,14235,14147,,0.03,7.71,580474,0,580499,0/12,0,0,1000000,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14245,74,14171,14083,,0.03,7.71,580357,0,580381,0/12,0,0,1,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13821,74,13747,13659,,0.03,7.71,580246,0,580271,0/12,0,0,1,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13846,75,13771,13683,,0.03,7.71,580268,0,580293,0/12,0,0,1,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13781,74,13707,13619,,0.03,7.71,580322,0,580348,0/12,0,0,1,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14160,74,14086,13998,,0.03,7.71,580451,0,580475,0/12,0,0,1,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13885,74,13811,13723,,0.03,7.71,580543,0,580569,0/12,0,0,1,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13885,74,13811,13723,,0.03,7.71,580496,0,580520,0/12,0,0,1,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13890,79,13811,13723,,0.03,7.71,580301,0,580327,0/12,0,0,1000000,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14126,81,14045,13957,,0.03,7.71,580499,0,580519,0/12,0,0,1000000,0.9,0.9,15,50000,10000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13894,83,13811,13723,,0.028178596491228072,7.709583333333334,580423,0,580448,0/12,0,0,10000,0.999999,0.1,5,50000,10000,5
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14162,76,14086,13998,,0.025664912280701762,7.709583333333334,580345,0,580371,0/12,0,0,10000,0.9,0.9,30,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13845,74,13771,13683,,0.02556385964912282,7.709583333333334,580396,0,580415,0/12,0,0,1,0.9999,0.5,10,50000,10000,1000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13845,74,13771,13683,,0.02556385964912282,7.709583333333334,580437,0,580457,0/12,0,0,1,0.8,0.5,30,50000,10000,1000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13892,81,13811,13723,,0.027846491228070185,7.709583333333334,580173,0,580196,0/12,0,0,10,0.999999,0.9,5,50000,10000,5
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13848,77,13771,13683,,0.02584807017543861,7.709583333333334,580365,0,580383,0/12,0,0,10000,0.9999,0.1,15,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14764,94,14670,14580,,0.031959122807017556,7.709583333333334,580390,0,580416,0/12,0,0,10000,0.99,0.7,15,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13821,74,13747,13659,,0.025563859649122812,7.709583333333334,580197,0,580217,0/12,0,0,1,0.9,0.7,5,50000,10000,5
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13893,81,13812,13724,,0.028767719298245627,7.709583333333334,580460,0,580485,0/12,0,0,1,0.9999,0.7,20,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14578,74,14504,14416,,0.025563859649122812,7.709583333333334,580524,0,580544,0/12,0,0,1,0.9,0.5,30,50000,10000,5
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14812,82,14730,14642,,0.027508070175438607,7.709583333333334,580349,0,580375,0/12,0,0,10000,0.9999,0.1,30,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13849,77,13772,13684,,0.02718964912280702,7.709583333333334,580492,0,580516,0/12,0,0,1,0.9999,0.1,30,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13851,76,13775,13685,,0.025698596491228076,7.709583333333334,580377,0,580399,0/12,0,0,10000,0.999999,0.1,5,50000,10000,5
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13846,75,13771,13683,,0.025631228070175444,7.709583333333334,580427,0,580446,0/12,0,0,1,0.9999,0.1,30,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,14184,75,14109,14021,,0.025597543859649123,7.709583333333334,580534,0,580557,0/12,0,0,1,0.99,0.1,30,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13885,74,13811,13723,,0.02556385964912281,7.709583333333334,580470,0,580495,0/12,0,0,1,0.99,0.1,30,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13915,91,13824,13736,,0.03227631578947371,7.709583333333334,580370,0,580392,0/12,0,0,10000,0.999999,0.1,5,50000,10000,5
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13845,74,13771,13683,,0.025563859649122812,7.709583333333334,580335,0,580354,0/12,0,0,1,0.99,0.1,30,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13845,74,13771,13683,,0.025563859649122812,7.709583333333334,580518,0,580539,0/12,0,0,1,0.99,0.1,30,50000,10000,1000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13885,74,13811,13723,,0.025563859649122812,7.709583333333334,580525,0,580548,0/12,0,0,1,0.99,0.1,30,50000,10000,1000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13845,74,13771,13683,,0.02556385964912282,7.709583333333334,580466,0,580493,0/12,0,0,1,0.99,0.1,30,50000,10000,1000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13870,88,13782,13694,,0.029180526315789487,7.709583333333334,580182,0,580202,0/12,0,0,10000,0.999999,0.1,5,50000,10000,5
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13834,76,13758,13670,,0.02589438596491228,7.709583333333334,580513,0,580539,0/12,0,0,1,0.99,0.1,30,50000,10000,1000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13845,74,13771,13683,,0.025563859649122812,7.709583333333334,580121,0,580144,0/12,0,0,1,0.99,0.1,10,50000,10000,1000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13845,74,13771,13683,,0.025563859649122812,7.709583333333334,580157,0,580182,0/12,0,0,1,0.99,0.1,10,50000,10000,1000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13885,74,13811,13723,,0.025563859649122802,7.709583333333334,580186,0,580209,0/12,0,0,1,0.99,0.1,10,50000,10000,1000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13846,75,13771,13683,,0.02559754385964913,7.709583333333334,580186,0,580211,0/12,0,0,1,0.99,0.1,10,50000,10000,1000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13894,81,13813,13725,,0.0274440350877193,7.709583333333334,580115,0,580141,0/12,0,0,10000,0.999999,0.1,5,50000,10000,5
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13846,75,13771,13683,,0.02559754385964913,7.709583333333334,580403,0,580424,0/12,0,0,1,0.99,0.1,10,50000,10000,1000
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13885,74,13811,13723,,0.025563859649122812,7.709583333333334,580396,0,580418,0/12,0,0,1,0.99,0.1,10,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13845,74,13771,13683,,0.025563859649122812,7.709583333333334,580424,0,580445,0/12,0,0,1,0.99,0.1,10,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13845,74,13771,13683,,0.025563859649122812,7.709583333333334,580336,0,580359,0/12,0,0,1,0.99,0.1,10,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13846,75,13771,13683,,0.026254912280701766,7.709583333333334,580341,0,580364,0/12,0,0,1,0.99,0.1,10,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13845,74,13771,13683,,0.025563859649122812,7.709583333333334,580406,0,580426,0/12,0,0,1,0.99,0.1,10,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13901,87,13814,13726,,0.02986087719298247,7.709583333333334,580210,0,580230,0/12,0,0,10000,0.999999,0.1,5,50000,10000,5
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13845,74,13771,13683,,0.025563859649122812,7.709583333333334,580140,0,580163,0/12,0,0,1,0.99,0.1,10,50000,10000,10
0,small3,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,29,48,35,13846,75,13771,13683,,0.02559754385964913,7.709583333333334,580159,0,580189,0/12,0,0,1,0.99,0.1,10,50000,10000,10
